state	count	event type	study population	race	year
New Hampshire	0	Incidence	18115	Black	2007
New Hampshire	0	Mortality	18115	Black	2007
New Hampshire	176	Incidence	97473	Black	2009
New Hampshire	53	Mortality	94190	Black	2009
New Hampshire	39	Incidence	18948	Black	2008
New Hampshire	0	Mortality	18948	Black	2008
New Hampshire	0	Incidence	19530	Black	2009
New Hampshire	0	Mortality	19530	Black	2009
New Hampshire	0	Incidence	20020	Black	2010
New Hampshire	19	Mortality	20041	Black	2010
New Hampshire	39	Incidence	20860	Black	2011
New Hampshire	19	Mortality	20041	Black	2011
New Hampshire	0	Incidence	19396	Hispanic	1999
New Hampshire	0	Mortality	19396	Hispanic	1999
New Hampshire	57	Incidence	20697	Hispanic	2000
New Hampshire	0	Mortality	20697	Hispanic	2000
New Hampshire	52	Incidence	23049	Hispanic	2001
New Hampshire	0	Mortality	23049	Hispanic	2001
New Hampshire	51	Incidence	25288	Hispanic	2002
New Hampshire	0	Mortality	25288	Hispanic	2002
New Hampshire	67	Incidence	27025	Hispanic	2003
New Hampshire	0	Mortality	27025	Hispanic	2003
New Hampshire	51	Incidence	28780	Hispanic	2004
New Hampshire	0	Mortality	28780	Hispanic	2004
New Hampshire	85	Incidence	30429	Hispanic	2005
New Hampshire	0	Mortality	30429	Hispanic	2005
New Hampshire	68	Incidence	32338	Hispanic	2006
New Hampshire	0	Mortality	32338	Hispanic	2006
New Hampshire	83	Incidence	33742	Hispanic	2007
New Hampshire	0	Mortality	33742	Hispanic	2007
New Hampshire	438	Incidence	180479	Hispanic	2009
New Hampshire	49	Mortality	174524	Hispanic	2009
New Hampshire	74	Incidence	35202	Hispanic	2008
New Hampshire	0	Mortality	35202	Hispanic	2008
New Hampshire	76	Incidence	36330	Hispanic	2009
New Hampshire	0	Mortality	36330	Hispanic	2009
New Hampshire	93	Incidence	36867	Hispanic	2010
New Hampshire	0	Mortality	36912	Hispanic	2010
New Hampshire	112	Incidence	38338	Hispanic	2011
New Hampshire	0	Mortality	36912	Hispanic	2011
New Hampshire	5753	Incidence	1192000	White	1999
New Hampshire	2397	Mortality	1192000	White	1999
New Hampshire	6093	Incidence	1206636	White	2000
New Hampshire	2454	Mortality	1206636	White	2000
New Hampshire	6302	Incidence	1218748	White	2001
New Hampshire	2379	Mortality	1218748	White	2001
New Hampshire	6671	Incidence	1229485	White	2002
New Hampshire	2512	Mortality	1229485	White	2002
New Hampshire	6489	Incidence	1237630	White	2003
New Hampshire	2460	Mortality	1237630	White	2003
New Hampshire	6768	Incidence	1245528	White	2004
New Hampshire	2540	Mortality	1245528	White	2004
New Hampshire	6970	Incidence	1251338	White	2005
New Hampshire	2529	Mortality	1251338	White	2005
New Hampshire	7023	Incidence	1258795	White	2006
New Hampshire	2512	Mortality	1258795	White	2006
New Hampshire	7280	Incidence	1261147	White	2007
New Hampshire	2590	Mortality	1261147	White	2007
New Hampshire	37288	Incidence	6304656	White	2009
New Hampshire	12692	Mortality	6303943	White	2009
New Hampshire	7525	Incidence	1262351	White	2008
New Hampshire	2553	Mortality	1262351	White	2008
New Hampshire	7461	Incidence	1260984	White	2009
New Hampshire	2541	Mortality	1260984	White	2009
New Hampshire	7500	Incidence	1260681	White	2010
New Hampshire	2496	Mortality	1260666	White	2010
New Hampshire	7522	Incidence	1259493	White	2011
New Hampshire	2496	Mortality	1260666	White	2011
New Jersey	45270	Incidence	8359592	All Races	1999
New Jersey	18177	Mortality	8359592	All Races	1999
New Jersey	46328	Incidence	8430621	All Races	2000
New Jersey	18072	Mortality	8430621	All Races	2000
New Jersey	48612	Incidence	8492671	All Races	2001
New Jersey	18164	Mortality	8492671	All Races	2001
New Jersey	48278	Incidence	8552643	All Races	2002
New Jersey	17827	Mortality	8552643	All Races	2002
New Jersey	46460	Incidence	8601402	All Races	2003
New Jersey	17957	Mortality	8601402	All Races	2003
New Jersey	46715	Incidence	8634561	All Races	2004
New Jersey	17206	Mortality	8634561	All Races	2004
New Jersey	46963	Incidence	8651974	All Races	2005
New Jersey	17171	Mortality	8651974	All Races	2005
New Jersey	48512	Incidence	8661679	All Races	2006
New Jersey	17180	Mortality	8661679	All Races	2006
New Jersey	49062	Incidence	8677885	All Races	2007
New Jersey	17096	Mortality	8677885	All Races	2007
New Jersey	243496	Incidence	43782738	All Races	2009
New Jersey	84505	Mortality	43605849	All Races	2009
New Jersey	48870	Incidence	8711090	All Races	2008
New Jersey	16874	Mortality	8711090	All Races	2008
New Jersey	49181	Incidence	8755602	All Races	2009
New Jersey	16540	Mortality	8755602	All Races	2009
New Jersey	48333	Incidence	8803388	All Races	2010
New Jersey	16815	Mortality	8799593	All Races	2010
New Jersey	48050	Incidence	8834773	All Races	2011
New Jersey	16815	Mortality	8799593	All Races	2011
New Jersey	4825	Incidence	1231242	Black	1999
New Jersey	2139	Mortality	1231242	Black	1999
New Jersey	5004	Incidence	1244586	Black	2000
New Jersey	2162	Mortality	1244586	Black	2000
New Jersey	5236	Incidence	1257274	Black	2001
New Jersey	2134	Mortality	1257274	Black	2001
New Jersey	5218	Incidence	1268823	Black	2002
New Jersey	2121	Mortality	1268823	Black	2002
New Jersey	5186	Incidence	1279601	Black	2003
New Jersey	2166	Mortality	1279601	Black	2003
New Jersey	5165	Incidence	1288238	Black	2004
New Jersey	2045	Mortality	1288238	Black	2004
New Jersey	5227	Incidence	1293607	Black	2005
New Jersey	2030	Mortality	1293607	Black	2005
New Jersey	5204	Incidence	1298653	Black	2006
New Jersey	2056	Mortality	1298653	Black	2006
New Jersey	5288	Incidence	1304334	Black	2007
New Jersey	1987	Mortality	1304334	Black	2007
New Jersey	26593	Incidence	6621072	Black	2009
New Jersey	10252	Mortality	6574151	Black	2009
New Jersey	5303	Incidence	1311696	Black	2008
New Jersey	2049	Mortality	1311696	Black	2008
New Jersey	5549	Incidence	1323532	Black	2009
New Jersey	2048	Mortality	1323532	Black	2009
New Jersey	5414	Incidence	1336410	Black	2010
New Jersey	2112	Mortality	1335936	Black	2010
New Jersey	5039	Incidence	1345100	Black	2011
New Jersey	2112	Mortality	1335936	Black	2011
New Jersey	2635	Incidence	1087446	Hispanic	1999
New Jersey	531	Mortality	1087446	Hispanic	1999
New Jersey	2827	Incidence	1128903	Hispanic	2000
New Jersey	652	Mortality	1128903	Hispanic	2000
New Jersey	2981	Incidence	1173732	Hispanic	2001
New Jersey	688	Mortality	1173732	Hispanic	2001
New Jersey	3158	Incidence	1218847	Hispanic	2002
New Jersey	733	Mortality	1218847	Hispanic	2002
New Jersey	3182	Incidence	1263523	Hispanic	2003
New Jersey	770	Mortality	1263523	Hispanic	2003
New Jersey	3510	Incidence	1304751	Hispanic	2004
New Jersey	688	Mortality	1304751	Hispanic	2004
New Jersey	3456	Incidence	1343332	Hispanic	2005
New Jersey	780	Mortality	1343332	Hispanic	2005
New Jersey	3537	Incidence	1381040	Hispanic	2006
New Jersey	850	Mortality	1381040	Hispanic	2006
New Jersey	3516	Incidence	1419887	Hispanic	2007
New Jersey	823	Mortality	1419887	Hispanic	2007
New Jersey	18963	Incidence	7566881	Hispanic	2009
New Jersey	4396	Mortality	7345230	Hispanic	2009
New Jersey	3748	Incidence	1464525	Hispanic	2008
New Jersey	918	Mortality	1464525	Hispanic	2008
New Jersey	3807	Incidence	1515870	Hispanic	2009
New Jersey	880	Mortality	1515870	Hispanic	2009
New Jersey	3896	Incidence	1563300	Hispanic	2010
New Jersey	925	Mortality	1563908	Hispanic	2010
New Jersey	3996	Incidence	1603299	Hispanic	2011
New Jersey	925	Mortality	1563908	Hispanic	2011
New Jersey	39371	Incidence	6609191	White	1999
New Jersey	15790	Mortality	6609191	White	1999
New Jersey	40173	Incidence	6636782	White	2000
New Jersey	15655	Mortality	6636782	White	2000
New Jersey	41915	Incidence	6652117	White	2001
New Jersey	15725	Mortality	6652117	White	2001
New Jersey	41382	Incidence	6667078	White	2002
New Jersey	15387	Mortality	6667078	White	2002
New Jersey	39528	Incidence	6674697	White	2003
New Jersey	15480	Mortality	6674697	White	2003
New Jersey	39888	Incidence	6670703	White	2004
New Jersey	14806	Mortality	6670703	White	2004
New Jersey	40076	Incidence	6654085	White	2005
New Jersey	14780	Mortality	6654085	White	2005
New Jersey	41272	Incidence	6632976	White	2006
New Jersey	14762	Mortality	6632976	White	2006
New Jersey	41650	Incidence	6615252	White	2007
New Jersey	14741	Mortality	6615252	White	2007
New Jersey	202990	Incidence	33091164	White	2009
New Jersey	72240	Mortality	33099561	White	2009
New Jersey	41392	Incidence	6611708	White	2008
New Jersey	14423	Mortality	6611708	White	2008
New Jersey	41242	Incidence	6615988	White	2009
New Jersey	14078	Mortality	6615988	White	2009
New Jersey	39839	Incidence	6625020	White	2010
New Jersey	14236	Mortality	6623637	White	2010
New Jersey	38867	Incidence	6623196	White	2011
New Jersey	14236	Mortality	6623637	White	2011
New Mexico	7281	Incidence	1808082	All Races	1999
New Mexico	2857	Mortality	1808082	All Races	1999
New Mexico	7246	Incidence	1821204	All Races	2000
New Mexico	2905	Mortality	1821204	All Races	2000
New Mexico	7651	Incidence	1831690	All Races	2001
New Mexico	2900	Mortality	1831690	All Races	2001
New Mexico	7849	Incidence	1855309	All Races	2002
New Mexico	3067	Mortality	1855309	All Races	2002
New Mexico	7811	Incidence	1877574	All Races	2003
New Mexico	3103	Mortality	1877574	All Races	2003
New Mexico	8219	Incidence	1903808	All Races	2004
New Mexico	3035	Mortality	1903808	All Races	2004
New Mexico	8238	Incidence	1932274	All Races	2005
New Mexico	3141	Mortality	1932274	All Races	2005
New Mexico	8450	Incidence	1962137	All Races	2006
New Mexico	3147	Mortality	1962137	All Races	2006
New Mexico	8716	Incidence	1990070	All Races	2007
New Mexico	3236	Mortality	1990070	All Races	2007
New Mexico	44071	Incidence	10180975	All Races	2009
New Mexico	16298	Mortality	10065584	All Races	2009
New Mexico	8897	Incidence	2010662	All Races	2008
New Mexico	3355	Mortality	2010662	All Races	2008
New Mexico	8884	Incidence	2036802	All Races	2009
New Mexico	3202	Mortality	2036802	All Races	2009
New Mexico	8900	Incidence	2064767	All Races	2010
New Mexico	3358	Mortality	2065913	All Races	2010
New Mexico	8674	Incidence	2078674	All Races	2011
New Mexico	3358	Mortality	2065913	All Races	2011
New Mexico	99	Incidence	42091	Black	1999
New Mexico	51	Mortality	42091	Black	1999
New Mexico	105	Incidence	42775	Black	2000
New Mexico	47	Mortality	42775	Black	2000
New Mexico	125	Incidence	44060	Black	2001
New Mexico	57	Mortality	44060	Black	2001
New Mexico	127	Incidence	45707	Black	2002
New Mexico	47	Mortality	45707	Black	2002
New Mexico	101	Incidence	46932	Black	2003
New Mexico	51	Mortality	46932	Black	2003
New Mexico	119	Incidence	48580	Black	2004
New Mexico	57	Mortality	48580	Black	2004
New Mexico	105	Incidence	50040	Black	2005
New Mexico	52	Mortality	50040	Black	2005
New Mexico	112	Incidence	51749	Black	2006
New Mexico	48	Mortality	51749	Black	2006
New Mexico	124	Incidence	53356	Black	2007
New Mexico	40	Mortality	53356	Black	2007
New Mexico	649	Incidence	281811	Black	2009
New Mexico	273	Mortality	273927	Black	2009
New Mexico	141	Incidence	54341	Black	2008
New Mexico	64	Mortality	54341	Black	2008
New Mexico	119	Incidence	56276	Black	2009
New Mexico	50	Mortality	56276	Black	2009
New Mexico	145	Incidence	58214	Black	2010
New Mexico	71	Mortality	58205	Black	2010
New Mexico	120	Incidence	59624	Black	2011
New Mexico	71	Mortality	58205	Black	2011
New Mexico	1963	Incidence	753569	Hispanic	1999
New Mexico	824	Mortality	753569	Hispanic	1999
New Mexico	1961	Incidence	769988	Hispanic	2000
New Mexico	812	Mortality	769988	Hispanic	2000
New Mexico	2077	Incidence	783543	Hispanic	2001
New Mexico	781	Mortality	783543	Hispanic	2001
New Mexico	2219	Incidence	800870	Hispanic	2002
New Mexico	887	Mortality	800870	Hispanic	2002
New Mexico	2133	Incidence	817520	Hispanic	2003
New Mexico	916	Mortality	817520	Hispanic	2003
New Mexico	2351	Incidence	834722	Hispanic	2004
New Mexico	913	Mortality	834722	Hispanic	2004
New Mexico	2366	Incidence	854026	Hispanic	2005
New Mexico	954	Mortality	854026	Hispanic	2005
New Mexico	2499	Incidence	874649	Hispanic	2006
New Mexico	938	Mortality	874649	Hispanic	2006
New Mexico	2598	Incidence	896537	Hispanic	2007
New Mexico	987	Mortality	896537	Hispanic	2007
New Mexico	13539	Incidence	4679677	Hispanic	2009
New Mexico	4891	Mortality	4584726	Hispanic	2009
New Mexico	2702	Incidence	916565	Hispanic	2008
New Mexico	982	Mortality	916565	Hispanic	2008
New Mexico	2774	Incidence	937564	Hispanic	2009
New Mexico	978	Mortality	937564	Hispanic	2009
New Mexico	2728	Incidence	958410	Hispanic	2010
New Mexico	1006	Mortality	959411	Hispanic	2010
New Mexico	2737	Incidence	970601	Hispanic	2011
New Mexico	1006	Mortality	959411	Hispanic	2011
New Mexico	6865	Incidence	1563421	White	1999
New Mexico	2676	Mortality	1563421	White	1999
New Mexico	6831	Incidence	1567912	White	2000
New Mexico	2728	Mortality	1567912	White	2000
New Mexico	7157	Incidence	1572453	White	2001
New Mexico	2667	Mortality	1572453	White	2001
New Mexico	7380	Incidence	1589442	White	2002
New Mexico	2859	Mortality	1589442	White	2002
New Mexico	7347	Incidence	1605625	White	2003
New Mexico	2925	Mortality	1605625	White	2003
New Mexico	7685	Incidence	1625510	White	2004
New Mexico	2836	Mortality	1625510	White	2004
New Mexico	7711	Incidence	1648132	White	2005
New Mexico	2922	Mortality	1648132	White	2005
New Mexico	7881	Incidence	1672039	White	2006
New Mexico	2926	Mortality	1672039	White	2006
New Mexico	8093	Incidence	1693476	White	2007
New Mexico	3036	Mortality	1693476	White	2007
New Mexico	39945	Incidence	8630254	White	2009
New Mexico	15108	Mortality	8547422	White	2009
New Mexico	8042	Incidence	1707457	White	2008
New Mexico	3084	Mortality	1707457	White	2008
New Mexico	8031	Incidence	1725799	White	2009
New Mexico	2990	Mortality	1725799	White	2009
New Mexico	7959	Incidence	1747492	White	2010
New Mexico	3072	Mortality	1748651	White	2010
New Mexico	7820	Incidence	1756030	White	2011
New Mexico	3072	Mortality	1748651	White	2011
New York	94248	Incidence	18882725	All Races	1999
New York	37609	Mortality	18882725	All Races	1999
New York	97004	Incidence	19001780	All Races	2000
New York	37197	Mortality	19001780	All Races	2000
New York	97891	Incidence	19082838	All Races	2001
New York	36975	Mortality	19082838	All Races	2001
New York	99223	Incidence	19137800	All Races	2002
New York	36660	Mortality	19137800	All Races	2002
New York	99407	Incidence	19175939	All Races	2003
New York	36238	Mortality	19175939	All Races	2003
New York	100249	Incidence	19171567	All Races	2004
New York	36100	Mortality	19171567	All Races	2004
New York	101675	Incidence	19132610	All Races	2005
New York	35555	Mortality	19132610	All Races	2005
New York	104581	Incidence	19104631	All Races	2006
New York	35283	Mortality	19104631	All Races	2006
New York	106345	Incidence	19132335	All Races	2007
New York	35485	Mortality	19132335	All Races	2007
New York	536772	Incidence	96552695	All Races	2009
New York	176765	Mortality	96151674	All Races	2009
New York	107896	Incidence	19212436	All Races	2008
New York	35351	Mortality	19212436	All Races	2008
New York	108342	Incidence	19307066	All Races	2009
New York	35215	Mortality	19307066	All Races	2009
New York	105635	Incidence	19399242	All Races	2010
New York	35431	Mortality	19395206	All Races	2010
New York	108554	Incidence	19501616	All Races	2011
New York	35431	Mortality	19395206	All Races	2011
New York	11758	Incidence	3410768	Black	1999
New York	4963	Mortality	3410768	Black	1999
New York	12052	Incidence	3443462	Black	2000
New York	4919	Mortality	3443462	Black	2000
New York	12248	Incidence	3457658	Black	2001
New York	5010	Mortality	3457658	Black	2001
New York	12500	Incidence	3467250	Black	2002
New York	4927	Mortality	3467250	Black	2002
New York	12818	Incidence	3471007	Black	2003
New York	4826	Mortality	3471007	Black	2003
New York	13150	Incidence	3464246	Black	2004
New York	4901	Mortality	3464246	Black	2004
New York	13374	Incidence	3457681	Black	2005
New York	4857	Mortality	3457681	Black	2005
New York	13685	Incidence	3453892	Black	2006
New York	4696	Mortality	3453892	Black	2006
New York	14139	Incidence	3456802	Black	2007
New York	4883	Mortality	3456802	Black	2007
New York	73352	Incidence	17525199	Black	2009
New York	24178	Mortality	17417243	Black	2009
New York	14373	Incidence	3473867	Black	2008
New York	4790	Mortality	3473867	Black	2008
New York	14675	Incidence	3498751	Black	2009
New York	4894	Mortality	3498751	Black	2009
New York	14619	Incidence	3534366	Black	2010
New York	4915	Mortality	3533931	Black	2010
New York	15546	Incidence	3561413	Black	2011
New York	4915	Mortality	3533931	Black	2011
New York	6743	Incidence	2812644	Hispanic	1999
New York	1974	Mortality	2812644	Hispanic	1999
New York	7299	Incidence	2894316	Hispanic	2000
New York	2007	Mortality	2894316	Hispanic	2000
New York	7561	Incidence	2952390	Hispanic	2001
New York	2078	Mortality	2952390	Hispanic	2001
New York	7982	Incidence	3007143	Hispanic	2002
New York	2074	Mortality	3007143	Hispanic	2002
New York	8346	Incidence	3054405	Hispanic	2003
New York	2327	Mortality	3054405	Hispanic	2003
New York	8637	Incidence	3092293	Hispanic	2004
New York	2288	Mortality	3092293	Hispanic	2004
New York	8911	Incidence	3125400	Hispanic	2005
New York	2379	Mortality	3125400	Hispanic	2005
New York	9222	Incidence	3162942	Hispanic	2006
New York	2288	Mortality	3162942	Hispanic	2006
New York	9682	Incidence	3216035	Hispanic	2007
New York	2423	Mortality	3216035	Hispanic	2007
New York	50907	Incidence	16792457	Hispanic	2009
New York	12638	Mortality	16459651	Hispanic	2009
New York	10063	Incidence	3284992	Hispanic	2008
New York	2555	Mortality	3284992	Hispanic	2008
New York	10281	Incidence	3359065	Hispanic	2009
New York	2735	Mortality	3359065	Hispanic	2009
New York	10262	Incidence	3434751	Hispanic	2010
New York	2637	Mortality	3436617	Hispanic	2010
New York	10619	Incidence	3497614	Hispanic	2011
New York	2637	Mortality	3436617	Hispanic	2011
New York	79373	Incidence	14235763	White	1999
New York	31885	Mortality	14235763	White	1999
New York	81319	Incidence	14266524	White	2000
New York	31469	Mortality	14266524	White	2000
New York	81844	Incidence	14281400	White	2001
